date,wdsp,hm,ddhm,hg,glorad,maxtp,mintp,rain,soil,cbl,pe,evap,station_no,station_name
2010-03-22,18.1,34.0,240.0,46.0,1429.0,9.6,5.4,8.1,,1003.4,,,275,Mace Head
2010-03-23,15.4,21.0,150.0,28.0,431.0,9.6,6.8,7.1,,1001.5,,,275,Mace Head
2010-03-24,7.6,14.0,260.0,18.0,1701.0,10.7,3.9,3.4,,994.1,,,275,Mace Head
2010-03-25,13.5,21.0,70.0,28.0,1216.0,13.1,5.4,1.0,,990.6,,,275,Mace Head
2010-03-26,7.6,15.0,340.0,19.0,1683.0,11.9,5.2,0.2,,993.0,,,275,Mace Head
2010-03-27,9.7,15.0,270.0,18.0,1504.0,10.5,7.0,0.7,,1002.9,,,275,Mace Head
2010-03-28,6.9,14.0,80.0,18.0,1394.0,10.4,4.2,0.0,,1002.7,,,275,Mace Head
2010-03-29,18.9,32.0,60.0,41.0,441.0,5.8,3.6,8.2,,992.7,,,275,Mace Head
2010-03-30,23.6,34.0,340.0,48.0,1209.0,6.9,3.8,1.9,,991.1,,,275,Mace Head
2010-03-31,18.2,29.0,340.0,42.0,1270.0,7.2,2.1,5.2,,1000.2,,,275,Mace Head
2010-04-01,11.5,22.0,110.0,29.0,1720.0,9.4,3.4,0.6,,998.0,,,275,Mace Head
2010-04-02,11.9,26.0,90.0,38.0,1279.0,10.4,3.4,6.9,,988.7,,,275,Mace Head
2010-04-03,13.6,28.0,340.0,37.0,1417.0,9.2,3.5,1.4,,1000.3,,,275,Mace Head
2010-04-04,18.1,30.0,190.0,38.0,865.0,9.1,3.0,13.1,,1005.6,,,275,Mace Head
2010-04-05,26.1,35.0,170.0,48.0,412.0,10.5,7.7,16.1,,998.8,,,275,Mace Head
2010-04-06,12.5,22.0,180.0,26.0,1697.0,11.0,6.3,7.4,,1005.6,,,275,Mace Head
2010-04-07,10.1,15.0,280.0,19.0,1932.0,11.1,6.7,0.0,,1019.4,,,275,Mace Head
2010-04-08,9.6,15.0,210.0,18.0,1331.0,11.4,8.1,0.0,,1026.8,,,275,Mace Head
2010-04-09,10.5,15.0,140.0,19.0,1676.0,14.3,7.2,0.0,,1027.0,,,275,Mace Head
2010-04-10,10.2,15.0,140.0,19.0,2031.0,15.9,6.4,0.0,,1027.8,,,275,Mace Head
2010-04-11,6.4,14.0,280.0,16.0,2064.0,15.2,6.8,0.0,,1027.9,,,275,Mace Head
2010-04-12,8.0,14.0,310.0,18.0,2084.0,15.9,7.2,0.0,,1027.6,,,275,Mace Head
2010-04-13,6.1,11.0,280.0,15.0,1718.0,15.1,6.4,0.0,,1025.5,,,275,Mace Head
2010-04-14,8.0,15.0,60.0,23.0,1835.0,14.3,6.7,0.0,,1023.1,,,275,Mace Head
2010-04-15,8.9,13.0,50.0,19.0,2192.0,15.6,4.3,0.0,,1025.2,,,275,Mace Head
2010-04-16,7.8,15.0,60.0,18.0,2202.0,12.8,3.8,0.0,,1025.4,,,275,Mace Head
2010-04-17,8.4,17.0,270.0,20.0,2243.0,11.4,4.3,0.0,,1019.4,,,275,Mace Head
2010-04-18,5.6,14.0,350.0,18.0,1432.0,13.1,6.3,1.6,,1015.3,,,275,Mace Head
2010-04-19,9.6,17.0,300.0,21.0,2065.0,10.9,5.3,0.0,,1017.7,,,275,Mace Head
2010-04-20,6.9,15.0,50.0,19.0,1730.0,12.3,4.7,0.0,,1020.0,,,275,Mace Head
2010-04-21,8.3,15.0,70.0,21.0,1917.0,12.2,3.4,0.0,,1019.8,,,275,Mace Head
2010-04-22,6.2,15.0,160.0,18.0,1130.0,11.8,7.2,0.0,,1015.1,,,275,Mace Head
2010-04-23,6.9,10.0,150.0,13.0,1546.0,12.5,7.3,0.0,,1010.5,,,275,Mace Head
2010-04-24,12.4,18.0,120.0,23.0,735.0,13.5,8.2,3.5,,1007.3,,,275,Mace Head
2010-04-25,9.1,13.0,220.0,18.0,1638.0,13.4,10.1,0.5,,1012.2,,,275,Mace Head
2010-04-26,9.7,16.0,210.0,21.0,1484.0,14.8,10.4,0.0,,1019.7,,,275,Mace Head
2010-04-27,16.7,21.0,150.0,31.0,544.0,12.9,10.6,6.5,,1015.0,,,275,Mace Head
2010-04-28,17.1,28.0,180.0,37.0,945.0,12.3,9.3,3.4,,1008.7,,,275,Mace Head
2010-04-29,12.3,17.0,240.0,20.0,1846.0,13.1,9.6,0.3,,1006.4,,,275,Mace Head
2010-04-30,11.6,17.0,290.0,21.0,2304.0,13.3,8.8,0.9,,1004.8,,,275,Mace Head
2010-05-01,8.3,16.0,280.0,25.0,1427.0,13.1,8.2,6.7,,1009.4,,,275,Mace Head
2010-05-02,15.0,21.0,350.0,30.0,2198.0,12.4,7.9,0.0,,1019.1,,,275,Mace Head
2010-05-03,10.4,19.0,340.0,26.0,2154.0,13.5,6.0,0.0,,1028.2,,,275,Mace Head
2010-05-04,8.7,16.0,310.0,21.0,1235.0,12.8,6.0,0.0,,1029.8,,,275,Mace Head
2010-05-05,14.5,20.0,310.0,25.0,1350.0,14.4,9.7,0.0,,1023.0,,,275,Mace Head
2010-05-06,12.7,23.0,30.0,28.0,2616.0,16.2,7.5,0.0,,1015.8,,,275,Mace Head
2010-05-07,10.1,18.0,80.0,25.0,1371.0,14.1,5.1,0.0,,1015.6,,,275,Mace Head
2010-05-08,11.1,17.0,50.0,21.0,2528.0,16.1,5.4,0.0,,1016.9,,,275,Mace Head
2010-05-09,9.2,15.0,330.0,21.0,1994.0,15.8,4.9,0.0,,1014.7,,,275,Mace Head
2010-05-10,11.4,22.0,20.0,29.0,1935.0,12.4,5.2,0.0,,1016.0,,,275,Mace Head
2010-05-11,5.3,12.0,260.0,14.0,1501.0,10.9,3.1,3.0,,1016.1,,,275,Mace Head
2010-05-12,8.2,19.0,290.0,23.0,1944.0,11.7,3.2,0.1,,1014.8,,,275,Mace Head
2010-05-13,13.2,21.0,200.0,25.0,1307.0,12.8,7.7,3.0,,1008.2,,,275,Mace Head
2010-05-14,14.8,23.0,300.0,30.0,2193.0,13.1,8.1,0.0,,1010.2,,,275,Mace Head
2010-05-15,13.9,26.0,230.0,33.0,1780.0,13.1,7.7,4.0,,1013.6,,,275,Mace Head
2010-05-16,10.5,19.0,280.0,22.0,2126.0,12.4,6.7,0.0,,1016.4,,,275,Mace Head
2010-05-17,6.8,11.0,190.0,14.0,1366.0,12.5,8.7,0.8,,1021.3,,,275,Mace Head
2010-05-18,13.6,18.0,160.0,23.0,482.0,12.2,10.4,9.9,,1020.3,,,275,Mace Head
2010-05-19,7.7,12.0,190.0,16.0,861.0,13.5,10.5,0.8,,1022.9,,,275,Mace Head
2010-05-20,5.0,10.0,180.0,13.0,1774.0,17.3,11.3,0.1,,1027.6,,,275,Mace Head
2010-05-21,3.2,9.0,130.0,11.0,1033.0,17.9,11.6,0.0,,1027.3,,,275,Mace Head
2010-05-22,6.1,8.0,140.0,11.0,2756.0,24.2,10.5,0.0,,1024.7,,,275,Mace Head
2010-05-23,5.0,14.0,280.0,16.0,2905.0,19.1,11.9,0.0,,1020.4,,,275,Mace Head
2010-05-24,6.3,17.0,60.0,21.0,2876.0,17.9,9.8,0.0,,1015.2,,,275,Mace Head
2010-05-25,10.9,18.0,70.0,24.0,2872.0,17.5,7.5,0.0,,1012.8,,,275,Mace Head
2010-05-26,11.2,21.0,340.0,26.0,2492.0,15.9,7.3,0.0,,1011.9,,,275,Mace Head
2010-05-27,10.2,17.0,300.0,22.0,1624.0,12.4,8.1,0.2,,1011.0,,,275,Mace Head
2010-05-28,5.4,12.0,220.0,15.0,2145.0,13.9,7.6,2.0,,1008.4,,,275,Mace Head
2010-05-29,11.1,16.0,70.0,22.0,1246.0,15.6,9.6,3.0,,1005.1,,,275,Mace Head
2010-05-30,4.8,12.0,340.0,15.0,1307.0,13.6,8.8,0.4,,1012.8,,,275,Mace Head
2010-05-31,12.8,18.0,120.0,24.0,784.0,15.7,9.7,5.6,,1012.8,,,275,Mace Head
2010-06-01,8.7,16.0,280.0,22.0,2668.0,15.9,11.5,0.0,,1014.0,,,275,Mace Head
2010-06-02,5.3,10.0,170.0,12.0,2735.0,16.6,11.6,0.0,,1018.6,,,275,Mace Head
2010-06-03,13.6,20.0,120.0,27.0,2209.0,19.6,11.4,0.0,,1014.5,,,275,Mace Head
2010-06-04,10.5,17.0,110.0,24.0,2778.0,16.5,12.3,2.1,,1013.3,,,275,Mace Head
2010-06-05,7.7,13.0,280.0,16.0,1719.0,16.6,12.1,0.8,,1015.8,,,275,Mace Head
2010-06-06,7.3,13.0,270.0,15.0,2720.0,16.3,11.4,0.0,,1012.2,,,275,Mace Head
2010-06-07,15.3,23.0,90.0,29.0,1170.0,16.2,12.0,1.8,,1003.3,,,275,Mace Head
2010-06-08,11.6,16.0,0.0,21.0,1166.0,18.0,12.0,0.3,,1000.1,,,275,Mace Head
2010-06-09,13.8,24.0,340.0,29.0,1275.0,16.5,11.5,0.4,,1007.3,,,275,Mace Head
2010-06-10,10.8,23.0,340.0,27.0,2986.0,20.0,10.1,0.0,,1012.8,,,275,Mace Head
2010-06-11,13.7,21.0,340.0,28.0,1704.0,16.1,11.6,0.0,,1014.5,,,275,Mace Head
2010-06-12,9.0,15.0,270.0,20.0,2020.0,15.5,11.1,0.0,,1018.0,,,275,Mace Head
2010-06-13,17.4,27.0,300.0,35.0,2125.0,15.1,11.4,1.4,,1016.0,,,275,Mace Head
2010-06-14,12.7,20.0,320.0,25.0,2266.0,17.7,10.1,0.0,,1022.8,,,275,Mace Head
2010-06-15,7.3,16.0,280.0,18.0,2661.0,15.9,9.0,0.0,,1028.1,,,275,Mace Head
2010-06-16,5.8,12.0,280.0,14.0,2335.0,16.5,11.2,0.0,,1026.4,,,275,Mace Head
2010-06-17,5.5,13.0,280.0,15.0,1925.0,17.8,11.5,0.0,,1023.5,,,275,Mace Head
2010-06-18,6.7,16.0,340.0,20.0,1319.0,18.0,11.8,0.0,,1022.2,,,275,Mace Head
2010-06-19,9.0,18.0,340.0,23.0,3096.0,20.6,9.2,0.0,,1021.0,,,275,Mace Head
2010-06-20,6.0,12.0,270.0,15.0,3087.0,17.1,8.0,0.0,,1021.7,,,275,Mace Head
2010-06-21,8.1,12.0,200.0,16.0,2964.0,17.6,9.8,0.0,,1019.8,,,275,Mace Head
2010-06-22,13.1,19.0,200.0,24.0,1124.0,16.4,13.3,0.0,,1017.7,,,275,Mace Head
2010-06-23,9.2,17.0,200.0,20.0,1130.0,16.0,13.4,0.4,,1016.2,,,275,Mace Head
2010-06-24,6.1,12.0,270.0,16.0,1783.0,17.5,12.4,0.2,,1016.8,,,275,Mace Head
2010-06-25,7.3,13.0,200.0,16.0,2075.0,19.5,12.6,2.7,,1013.5,,,275,Mace Head
2010-06-26,12.6,21.0,180.0,31.0,2181.0,18.9,13.4,0.2,,1009.3,,,275,Mace Head
2010-06-27,16.0,22.0,200.0,27.0,2539.0,18.0,14.1,0.1,,1011.2,,,275,Mace Head
2010-06-28,9.3,14.0,290.0,17.0,1825.0,18.9,13.1,5.4,,1013.8,,,275,Mace Head
2010-06-29,5.1,10.0,240.0,11.0,2368.0,17.7,11.4,0.1,,1016.8,,,275,Mace Head
2010-06-30,16.2,28.0,150.0,35.0,921.0,17.8,15.0,19.0,,1006.3,,,275,Mace Head
2010-07-01,19.8,26.0,150.0,35.0,2595.0,17.5,13.3,14.8,,997.4,,,275,Mace Head
2010-07-02,22.1,27.0,190.0,34.0,2289.0,17.2,13.2,1.4,,1002.9,,,275,Mace Head
2010-07-03,19.7,27.0,180.0,33.0,1361.0,17.4,12.2,1.7,,1011.4,,,275,Mace Head
2010-07-04,25.7,35.0,200.0,44.0,2284.0,16.7,12.6,4.4,,1009.8,,,275,Mace Head
2010-07-05,15.4,23.0,270.0,30.0,2716.0,16.8,12.7,0.2,,1020.6,,,275,Mace Head
2010-07-06,18.8,25.0,180.0,33.0,584.0,16.4,13.1,6.2,,1016.5,,,275,Mace Head
2010-07-07,21.9,26.0,230.0,34.0,2020.0,16.9,12.6,0.4,,1009.7,,,275,Mace Head
2010-07-08,13.6,22.0,240.0,27.0,1290.0,15.9,12.8,1.8,,1009.3,,,275,Mace Head
2010-07-09,7.1,16.0,300.0,19.0,1584.0,16.5,12.0,7.8,,1008.9,,,275,Mace Head
2010-07-10,12.2,33.0,310.0,42.0,673.0,16.7,12.4,8.0,,1005.1,,,275,Mace Head
2010-07-11,11.9,23.0,280.0,28.0,1785.0,16.3,11.9,1.6,,1009.2,,,275,Mace Head
2010-07-12,5.2,8.0,290.0,12.0,1825.0,17.7,11.9,0.0,,1009.5,,,275,Mace Head
2010-07-13,11.7,19.0,80.0,26.0,675.0,16.9,12.9,6.2,,1000.6,,,275,Mace Head
2010-07-14,9.0,17.0,80.0,23.0,1552.0,20.4,13.8,9.8,,991.0,,,275,Mace Head
2010-07-15,11.8,18.0,220.0,21.0,1289.0,17.3,13.3,8.5,,991.5,,,275,Mace Head
2010-07-16,19.0,27.0,270.0,32.0,1990.0,15.9,12.0,0.4,,1001.5,,,275,Mace Head
2010-07-17,18.1,26.0,260.0,31.0,1610.0,16.7,12.4,5.4,,1012.5,,,275,Mace Head
2010-07-18,10.3,16.0,250.0,20.0,1802.0,17.7,14.2,0.9,,1012.0,,,275,Mace Head
2010-07-19,13.4,17.0,210.0,22.0,1398.0,17.6,13.5,3.4,,1009.1,,,275,Mace Head
2010-07-20,9.5,16.0,190.0,20.0,2273.0,18.4,13.1,5.2,,1005.3,,,275,Mace Head
2010-07-21,16.6,27.0,340.0,33.0,1047.0,16.4,12.5,3.4,,1005.4,,,275,Mace Head
2010-07-22,16.7,29.0,350.0,37.0,2786.0,18.0,12.2,0.0,,1013.6,,,275,Mace Head
2010-07-23,10.4,18.0,180.0,23.0,1221.0,16.9,12.5,0.7,,1017.8,,,275,Mace Head
2010-07-24,10.1,14.0,180.0,18.0,918.0,15.7,14.3,3.6,,1016.1,,,275,Mace Head
2010-07-25,10.5,14.0,280.0,17.0,641.0,16.1,14.6,0.2,,1017.8,,,275,Mace Head
2010-07-26,10.5,15.0,250.0,19.0,750.0,17.3,14.1,0.9,,1017.2,,,275,Mace Head
2010-07-27,12.9,19.0,280.0,24.0,1499.0,17.1,12.7,0.5,,1015.7,,,275,Mace Head
2010-07-28,12.6,21.0,290.0,27.0,1905.0,17.4,12.4,0.2,,1017.3,,,275,Mace Head
2010-07-29,6.4,12.0,210.0,15.0,1573.0,17.4,13.0,0.0,,1015.4,,,275,Mace Head
2010-07-30,13.2,20.0,260.0,25.0,1209.0,17.0,13.5,8.8,,1010.2,,,275,Mace Head
2010-07-31,16.3,21.0,270.0,26.0,2008.0,17.7,13.1,0.1,,1009.1,,,275,Mace Head
2010-08-01,8.4,14.0,290.0,17.0,1801.0,18.1,13.1,0.1,,1013.4,,,275,Mace Head
2010-08-02,7.9,17.0,290.0,22.0,921.0,16.5,11.3,1.9,,1016.2,,,275,Mace Head
2010-08-03,13.5,23.0,260.0,30.0,1061.0,16.4,12.3,3.5,,1010.5,,,275,Mace Head
2010-08-04,16.1,21.0,290.0,26.0,1777.0,17.0,12.1,0.3,,1009.2,,,275,Mace Head
2010-08-05,13.2,19.0,240.0,24.0,1170.0,16.8,13.6,2.6,,1008.8,,,275,Mace Head
2010-08-06,16.2,23.0,240.0,29.0,1255.0,16.5,13.6,1.8,,1005.8,,,275,Mace Head
2010-08-07,12.9,18.0,330.0,26.0,2066.0,18.3,12.7,0.1,,1014.5,,,275,Mace Head
2010-08-08,12.2,23.0,180.0,29.0,1152.0,17.5,11.8,2.2,,1015.4,,,275,Mace Head
2010-08-09,14.9,19.0,300.0,25.0,2068.0,16.6,12.8,0.2,,1008.2,,,275,Mace Head
2010-08-10,14.5,22.0,260.0,29.0,2391.0,17.4,13.7,0.0,,1007.9,,,275,Mace Head
2010-08-11,12.8,19.0,290.0,27.0,1599.0,17.9,13.3,0.1,,1014.6,,,275,Mace Head
2010-08-12,13.2,18.0,320.0,24.0,1443.0,18.0,12.8,0.1,,1021.2,,,275,Mace Head
2010-08-13,12.0,16.0,350.0,21.0,1638.0,18.3,12.3,0.0,,1023.6,,,275,Mace Head
2010-08-14,5.5,12.0,320.0,14.0,902.0,15.2,12.5,0.6,,1021.6,,,275,Mace Head
2010-08-15,4.4,9.0,270.0,11.0,2455.0,18.7,11.2,0.1,,1022.4,,,275,Mace Head
2010-08-16,11.7,23.0,310.0,29.0,434.0,16.3,13.5,3.8,,1015.8,,,275,Mace Head
2010-08-17,12.0,22.0,310.0,27.0,1568.0,17.4,12.5,0.1,,1009.3,,,275,Mace Head
2010-08-18,16.5,22.0,250.0,31.0,1745.0,16.5,12.2,4.9,,1003.8,,,275,Mace Head
2010-08-19,11.3,18.0,170.0,22.0,1178.0,17.7,14.0,1.1,,998.6,,,275,Mace Head
2010-08-20,19.9,31.0,210.0,39.0,2008.0,17.7,14.7,2.2,,1000.2,,,275,Mace Head
2010-08-21,14.3,21.0,230.0,26.0,1792.0,18.3,14.5,0.0,,1009.8,,,275,Mace Head
2010-08-22,12.0,19.0,220.0,25.0,1565.0,17.4,13.4,30.1,,1005.9,,,275,Mace Head
2010-08-23,20.5,27.0,260.0,38.0,2003.0,15.5,11.9,4.5,,998.7,,,275,Mace Head
2010-08-24,17.9,34.0,280.0,41.0,1916.0,16.6,10.0,0.1,,1006.1,,,275,Mace Head
2010-08-25,6.5,10.0,80.0,19.0,1767.0,18.4,8.3,0.0,,1008.8,,,275,Mace Head
2010-08-26,6.0,14.0,350.0,19.0,1863.0,19.5,9.3,0.0,,1008.0,,,275,Mace Head
2010-08-27,9.3,16.0,300.0,20.0,1974.0,17.2,9.0,0.0,,1014.7,,,275,Mace Head
2010-08-28,16.2,21.0,300.0,26.0,1895.0,17.3,12.4,0.0,,1021.6,,,275,Mace Head
2010-08-29,14.2,21.0,280.0,28.0,1814.0,17.8,7.7,0.0,,1021.8,,,275,Mace Head
2010-08-30,5.8,11.0,150.0,14.0,2091.0,17.1,6.7,0.0,,1024.0,,,275,Mace Head
2010-08-31,11.1,15.0,130.0,20.0,1792.0,19.6,11.6,0.0,,1019.7,,,275,Mace Head
2010-09-01,11.5,19.0,110.0,26.0,1630.0,20.4,13.1,0.0,,1015.8,,,275,Mace Head
2010-09-02,14.3,20.0,120.0,25.0,1549.0,21.1,14.0,0.0,,1014.2,,,275,Mace Head
2010-09-03,14.7,21.0,130.0,28.0,1248.0,19.8,14.0,0.0,,1011.6,,,275,Mace Head
2010-09-04,8.9,21.0,110.0,29.0,1780.0,18.5,12.6,1.6,,1010.6,,,275,Mace Head
2010-09-05,15.9,28.0,110.0,39.0,532.0,17.6,12.4,13.9,,1002.7,,,275,Mace Head
2010-09-06,8.3,21.0,210.0,27.0,1490.0,17.7,13.5,5.1,,,,,275,Mace Head
2010-09-07,18.2,27.0,190.0,33.0,788.0,16.5,13.0,17.1,,991.1,,,275,Mace Head
2010-09-08,15.0,19.0,250.0,26.0,1435.0,17.0,14.0,7.9,,998.1,,,275,Mace Head
2010-09-09,14.9,24.0,210.0,29.0,923.0,17.4,12.9,10.6,,1007.7,,,275,Mace Head
2010-09-10,10.4,23.0,210.0,28.0,1439.0,17.9,14.6,3.0,,1005.5,,,275,Mace Head
2010-09-11,17.5,23.0,280.0,27.0,1556.0,16.5,13.0,4.1,,1011.3,,,275,Mace Head
2010-09-12,16.0,25.0,210.0,31.0,720.0,16.5,13.6,0.5,,1020.8,,,275,Mace Head
2010-09-13,24.4,29.0,220.0,37.0,390.0,17.0,14.7,7.9,,1015.3,,,275,Mace Head
2010-09-14,24.1,31.0,270.0,42.0,1066.0,15.9,12.2,2.4,,1012.2,,,275,Mace Head
2010-09-15,22.6,31.0,280.0,41.0,1254.0,15.7,11.9,0.2,,1012.4,,,275,Mace Head
2010-09-16,11.7,18.0,320.0,24.0,1521.0,16.1,10.2,0.0,,1015.2,,,275,Mace Head
2010-09-17,6.8,12.0,280.0,14.0,1496.0,15.6,8.6,0.0,,1018.7,,,275,Mace Head
2010-09-18,17.5,25.0,220.0,31.0,370.0,15.6,11.6,7.2,,1014.0,,,275,Mace Head
2010-09-19,14.3,22.0,220.0,29.0,709.0,16.3,13.6,3.5,,1006.1,,,275,Mace Head
2010-09-20,13.2,21.0,230.0,27.0,1245.0,17.5,14.2,0.2,,1006.3,,,275,Mace Head
2010-09-21,14.8,18.0,140.0,25.0,306.0,17.2,15.1,12.5,,1007.3,,,275,Mace Head
2010-09-22,11.0,15.0,190.0,21.0,1159.0,17.0,13.7,5.4,,1005.0,,,275,Mace Head
2010-09-23,16.6,23.0,340.0,31.0,1148.0,14.3,12.0,0.3,,1006.8,,,275,Mace Head
2010-09-24,10.8,19.0,350.0,25.0,1047.0,13.7,7.2,0.0,,1015.3,,,275,Mace Head
2010-09-25,4.2,7.0,70.0,12.0,734.0,12.3,9.1,0.0,,1019.8,,,275,Mace Head
2010-09-26,10.2,16.0,120.0,21.0,534.0,12.3,9.5,0.0,,1014.8,,,275,Mace Head
2010-09-27,16.4,22.0,140.0,29.0,859.0,15.9,10.8,0.0,,1008.9,,,275,Mace Head
2010-09-28,9.7,22.0,150.0,29.0,1007.0,16.3,11.4,11.0,,1007.3,1.4,2.0,275,Mace Head
2010-09-29,7.9,16.0,200.0,20.0,1405.0,16.1,10.3,0.3,,1009.5,1.4,2.1,275,Mace Head
2010-09-30,16.1,22.0,120.0,31.0,863.0,15.6,11.4,6.0,,998.8,1.2,1.8,275,Mace Head
2010-10-01,22.8,30.0,240.0,38.0,1186.0,14.5,10.9,2.2,,987.3,1.3,2.4,275,Mace Head
2010-10-02,19.9,28.0,200.0,37.0,965.0,15.2,11.2,3.4,,988.7,1.6,2.4,275,Mace Head
2010-10-03,14.9,21.0,230.0,29.0,1183.0,15.3,11.1,1.8,,989.7,1.4,2.1,275,Mace Head
2010-10-04,24.4,35.0,170.0,43.0,515.0,15.4,11.1,12.4,,987.7,1.0,1.7,275,Mace Head
2010-10-05,25.7,33.0,210.0,42.0,705.0,13.9,10.7,3.1,,986.0,1.7,2.7,275,Mace Head
2010-10-06,18.8,27.0,210.0,34.0,1108.0,15.5,10.5,1.7,,995.4,1.6,2.5,275,Mace Head
2010-10-07,20.4,28.0,100.0,38.0,1057.0,16.9,12.9,0.1,,1002.4,1.9,2.8,275,Mace Head
2010-10-08,19.7,25.0,100.0,33.0,483.0,19.1,13.5,1.5,,1002.7,1.1,1.6,275,Mace Head
2010-10-09,19.9,27.0,80.0,36.0,441.0,17.5,13.0,0.0,,1007.0,1.0,1.6,275,Mace Head
2010-10-10,11.5,20.0,60.0,26.0,236.0,14.0,11.3,0.0,,1012.5,0.8,1.1,275,Mace Head
2010-10-11,6.3,12.0,100.0,15.0,1190.0,18.6,8.8,0.0,,1017.6,1.4,1.9,275,Mace Head
2010-10-12,3.2,9.0,90.0,11.0,1150.0,14.8,7.8,0.0,,1019.8,0.9,1.4,275,Mace Head
2010-10-13,3.8,9.0,140.0,11.0,1098.0,15.4,7.3,0.2,,1021.0,0.9,1.3,275,Mace Head
2010-10-14,3.3,11.0,70.0,14.0,332.0,11.6,7.2,0.0,,1022.7,0.6,0.8,275,Mace Head
2010-10-15,9.3,17.0,300.0,21.0,582.0,14.3,9.7,0.2,,1022.2,0.7,1.0,275,Mace Head
2010-10-16,4.4,9.0,140.0,12.0,1007.0,14.8,7.5,0.0,,1023.1,0.8,1.2,275,Mace Head
2010-10-17,14.0,20.0,270.0,26.0,602.0,14.3,8.5,0.9,,1022.7,0.8,1.2,275,Mace Head
2010-10-18,20.2,29.0,280.0,40.0,340.0,13.3,10.7,0.3,,1018.3,1.1,1.5,275,Mace Head
2010-10-19,17.1,26.0,310.0,34.0,903.0,13.1,8.3,0.3,,1017.2,1.3,1.9,275,Mace Head
2010-10-20,9.0,22.0,290.0,28.0,612.0,11.2,4.5,2.5,,1021.7,0.9,1.2,275,Mace Head
2010-10-21,13.2,20.0,240.0,24.0,608.0,13.1,8.7,0.8,,1018.2,1.0,1.4,275,Mace Head
2010-10-22,16.3,26.0,200.0,35.0,200.0,12.7,8.7,20.8,,1009.2,0.6,0.9,275,Mace Head
2010-10-23,8.8,21.0,300.0,36.0,902.0,12.6,3.9,5.5,,1006.8,0.7,1.1,275,Mace Head
2010-10-24,4.8,11.0,90.0,11.0,883.0,12.0,2.6,0.1,,1017.9,0.7,1.0,275,Mace Head
2010-10-25,18.4,26.0,180.0,34.0,330.0,13.4,4.5,4.3,,1016.2,0.5,0.8,275,Mace Head
2010-10-26,22.0,30.0,200.0,38.0,180.0,14.8,11.5,9.8,,1005.2,0.4,0.7,275,Mace Head
2010-10-27,22.4,30.0,220.0,37.0,377.0,13.2,10.4,3.2,,1004.7,1.1,1.6,275,Mace Head
2010-10-28,24.3,34.0,200.0,47.0,134.0,14.5,10.8,9.1,,996.0,1.9,2.4,275,Mace Head
2010-10-29,16.0,34.0,210.0,42.0,167.0,13.1,8.9,8.3,,984.4,1.1,1.5,275,Mace Head
2010-10-30,9.9,20.0,240.0,29.0,529.0,12.6,8.0,0.8,,988.1,0.9,1.1,275,Mace Head
2010-10-31,7.1,14.0,340.0,17.0,537.0,13.0,7.1,0.0,,1001.2,0.8,1.0,275,Mace Head
2010-11-01,22.1,34.0,230.0,43.0,116.0,13.6,7.9,7.4,,1005.3,0.5,0.8,275,Mace Head
2010-11-02,27.2,36.0,230.0,49.0,102.0,13.4,11.2,10.4,,998.0,1.1,1.6,275,Mace Head
2010-11-03,14.8,30.0,230.0,39.0,250.0,14.2,9.8,9.4,,1003.4,0.6,0.9,275,Mace Head
2010-11-04,21.1,29.0,220.0,36.0,86.0,14.2,11.3,8.8,,1008.2,0.6,0.9,275,Mace Head
2010-11-05,17.1,24.0,250.0,29.0,137.0,12.4,7.5,0.8,,1015.4,0.9,1.2,275,Mace Head
2010-11-06,14.8,29.0,280.0,37.0,402.0,10.4,6.4,2.6,,1015.5,0.9,1.2,275,Mace Head
2010-11-07,19.1,39.0,190.0,56.0,213.0,11.6,4.8,24.0,,992.3,0.5,0.8,275,Mace Head
2010-11-08,16.6,32.0,270.0,45.0,333.0,11.1,6.7,3.8,,964.5,0.9,1.2,275,Mace Head
2010-11-09,11.3,20.0,20.0,29.0,586.0,10.4,4.1,0.0,,984.2,0.8,1.0,275,Mace Head
2010-11-10,14.3,33.0,180.0,42.0,393.0,11.2,2.4,9.6,,988.0,0.5,0.7,275,Mace Head
2010-11-11,40.3,52.0,250.0,66.0,358.0,12.6,8.1,2.8,,977.2,0.8,1.5,275,Mace Head
2010-11-12,22.6,37.0,260.0,46.0,262.0,11.2,7.0,1.9,,986.1,1.5,2.0,275,Mace Head
2010-11-13,11.1,27.0,270.0,33.0,214.0,9.0,3.4,8.0,,985.4,0.7,0.9,275,Mace Head
2010-11-14,7.4,22.0,250.0,30.0,265.0,8.6,2.6,9.2,,993.3,0.4,0.6,275,Mace Head
2010-11-15,11.5,22.0,200.0,26.0,483.0,10.5,5.2,0.8,,1006.3,0.7,0.8,275,Mace Head
2010-11-16,26.0,40.0,120.0,54.0,127.0,10.9,8.6,5.8,,997.5,1.0,1.5,275,Mace Head
2010-11-17,25.2,32.0,150.0,40.0,211.0,11.1,8.6,9.6,,981.2,0.8,1.2,275,Mace Head
2010-11-18,24.3,33.0,270.0,45.0,350.0,11.1,8.3,4.0,,989.9,1.0,1.4,275,Mace Head
2010-11-19,10.5,15.0,220.0,19.0,422.0,10.2,7.4,0.8,,1003.2,0.5,0.5,275,Mace Head
2010-11-20,11.2,17.0,70.0,23.0,316.0,9.3,4.6,0.2,,1011.6,0.8,0.9,275,Mace Head
2010-11-21,6.1,12.0,40.0,14.0,498.0,8.0,3.1,0.0,,1016.2,0.6,0.7,275,Mace Head
