time,n_ocean,n_mhw,mean_cat,max_cat,frac_mhw
2023-01-29 12:00:00,7662,2272,0.2980944812297821,2.0,0.296528321587053
2023-01-30 12:00:00,7662,2220,0.2914382815361023,2.0,0.2897415818324197
2023-01-31 12:00:00,7662,2072,0.2716000974178314,2.0,0.2704254763769251
2023-02-01 12:00:00,7662,3621,0.48538240790367126,2.0,0.4725920125293657
2023-02-02 12:00:00,7662,2056,0.2885669469833374,2.0,0.26833724876011483
2023-02-03 12:00:00,7662,2276,0.34729835391044617,3.0,0.29705037849125554
2023-02-04 12:00:00,7662,2324,0.30448970198631287,2.0,0.30331506134168623
2023-02-05 12:00:00,7662,3173,0.42599841952323914,2.0,0.4141216392586792
2023-02-06 12:00:00,7662,3255,0.4257374107837677,2.0,0.42482380579483164
2023-02-07 12:00:00,7662,2948,0.3874967396259308,2.0,0.3847559383972853
2023-02-08 12:00:00,7662,2165,0.283998966217041,2.0,0.28256329939963454
2023-02-09 12:00:00,7662,2112,0.27642911672592163,2.0,0.27564604541895066
2023-02-10 12:00:00,7662,1576,0.2056904137134552,1.0,0.2056904202558079
2023-02-11 12:00:00,7662,603,0.07870008051395416,1.0,0.07870007830853563
2023-02-12 12:00:00,7662,1466,0.1913338601589203,1.0,0.19133385539023753
2023-02-13 12:00:00,7662,3633,0.4753327965736389,2.0,0.4741581832419734
2023-02-14 12:00:00,7662,3657,0.47937875986099243,2.0,0.47729052466718874
2023-02-15 12:00:00,7662,1612,0.2103889286518097,1.0,0.2103889323936309
2023-02-16 12:00:00,7662,1506,0.19825111329555511,2.0,0.19655442443226312
2023-02-17 12:00:00,7662,1456,0.19002871215343475,1.0,0.19002871312973113
2023-02-18 12:00:00,7662,3957,0.5178804397583008,2.0,0.5164447924823806
2023-02-19 12:00:00,7662,2534,0.333072304725647,2.0,0.33072304881232056
2023-02-20 12:00:00,7662,2334,0.31584441661834717,2.0,0.30462020360219266
2023-02-21 12:00:00,7662,2494,0.33750978112220764,2.0,0.32550247977029495
2023-02-22 12:00:00,7662,5396,0.7231793403625488,2.0,0.7042547637692509
2023-02-23 12:00:00,7662,4869,0.6490472555160522,2.0,0.6354737666405639
2023-02-24 12:00:00,7662,5018,0.69655442237854,2.0,0.6549203863221091
2023-02-25 12:00:00,7662,5702,0.7697728872299194,2.0,0.7441921169407465
2023-02-26 12:00:00,7662,5898,0.8189767599105835,2.0,0.7697729052466719
2023-02-27 12:00:00,7662,5905,0.7884364128112793,2.0,0.7706865048290263
2023-02-28 12:00:00,7662,5508,0.7342730164527893,2.0,0.7188723570869224
2023-03-01 12:00:00,7662,4191,0.5497259497642517,2.0,0.5469851213782302
2023-03-02 12:00:00,7662,3912,0.5125293731689453,2.0,0.5105716523101018
2023-03-03 12:00:00,7662,3941,0.5233620405197144,2.0,0.5143565648655704
2023-03-04 12:00:00,7662,3140,0.4102061986923218,2.0,0.4098146697990081
2023-03-05 12:00:00,7662,3389,0.44231271743774414,1.0,0.44231271208561734
2023-03-06 12:00:00,7662,2237,0.29196032881736755,1.0,0.29196032367528063
2023-03-07 12:00:00,7662,2514,0.32824328541755676,2.0,0.32811276429130776
2023-03-08 12:00:00,7662,2335,0.3056643307209015,2.0,0.30475071782824326
2023-03-09 12:00:00,7662,1840,0.24027669429779053,2.0,0.24014617593317672
2023-03-10 12:00:00,7662,1378,0.1801096349954605,2.0,0.17984860349778126
2023-03-11 12:00:00,7662,880,0.11485251784324646,1.0,0.11485251892456277
2023-03-12 12:00:00,7662,1276,0.1665361523628235,1.0,0.16653615244061604
2023-03-13 12:00:00,7662,1409,0.183894544839859,1.0,0.1838945445053511
2023-03-14 12:00:00,7662,2424,0.3163664937019348,1.0,0.3163664839467502
2023-03-15 12:00:00,7662,1629,0.21260766685009003,1.0,0.21260767423649177
2023-03-16 12:00:00,7662,2124,0.2772122025489807,1.0,0.27721221613155833
2023-03-17 12:00:00,7662,1637,0.21404333412647247,2.0,0.2136517880448969
2023-03-18 12:00:00,7662,3281,0.4316105544567108,2.0,0.4282171756721483
2023-03-19 12:00:00,7662,2604,0.3398590385913849,1.0,0.3398590446358653
2023-03-20 12:00:00,7662,1639,0.21391281485557556,1.0,0.21391281649699817
2023-03-21 12:00:00,7662,1714,0.2237013876438141,1.0,0.22370138345079613
2023-03-22 12:00:00,7662,3181,0.4159488379955292,2.0,0.4151657530670843
2023-03-23 12:00:00,7662,3900,0.5117462873458862,2.0,0.5090054815974941
2023-03-24 12:00:00,7662,4348,0.5717828273773193,2.0,0.5674758548681806
2023-03-25 12:00:00,7662,4172,0.5497259497642517,2.0,0.544505351083268
2023-03-26 12:00:00,7662,4233,0.5550770163536072,2.0,0.5524667188723571
2023-03-27 12:00:00,7662,3594,0.47011223435401917,2.0,0.46906812842599843
2023-03-28 12:00:00,7662,3372,0.44152963161468506,2.0,0.4400939702427565
2023-03-29 12:00:00,7662,5120,0.6741060018539429,2.0,0.6682328373792743
2023-03-30 12:00:00,7662,3429,0.44896894693374634,2.0,0.4475332811276429
2023-03-31 12:00:00,7662,4911,0.651788055896759,2.0,0.6409553641346907
2023-04-01 12:00:00,7662,4667,0.6251631379127502,2.0,0.6091098929783346
2023-04-02 12:00:00,7662,4261,0.5716522932052612,2.0,0.556121117201775
2023-04-03 12:00:00,7662,3538,0.49477943778038025,2.0,0.4617593317671626
2023-04-04 12:00:00,7662,2949,0.3856695294380188,2.0,0.38488645262333593
2023-04-05 12:00:00,7662,3223,0.42351865768432617,2.0,0.42064735056121116
2023-04-06 12:00:00,7662,4733,0.6307752728462219,2.0,0.6177238318976769
2023-04-07 12:00:00,7662,2778,0.37392327189445496,2.0,0.36256851996867656
2023-04-08 12:00:00,7662,2609,0.3581310510635376,3.0,0.3405116157661185
2023-04-09 12:00:00,7662,4167,0.5638214349746704,2.0,0.5438527799530148
2023-04-10 12:00:00,7662,3174,0.42704254388809204,2.0,0.4142521534847298
2023-04-11 12:00:00,7662,2358,0.3144087791442871,2.0,0.307752545027408
2023-04-12 12:00:00,7662,2237,0.2952231764793396,2.0,0.29196032367528063
2023-04-13 12:00:00,7662,2049,0.2693813741207123,2.0,0.2674236491777604
2023-04-14 12:00:00,7662,2304,0.30135735869407654,2.0,0.3007047768206735
2023-04-15 12:00:00,7662,2151,0.2807360887527466,1.0,0.2807361002349256
2023-04-16 12:00:00,7662,335,0.04372226446866989,1.0,0.04372226572696424
2023-04-17 12:00:00,7662,2356,0.3084051012992859,2.0,0.3074915165753067
2023-04-18 12:00:00,7662,4728,0.6303837299346924,2.0,0.6170712607674237
2023-04-19 12:00:00,7662,4169,0.5475071668624878,2.0,0.5441138084051161
2023-04-20 12:00:00,7662,3608,0.4762464165687561,2.0,0.4708953275907074
2023-04-21 12:00:00,7662,3390,0.448316365480423,2.0,0.442443226311668
2023-04-22 12:00:00,7662,2483,0.3268076181411743,2.0,0.3240668232837379
2023-04-23 12:00:00,7662,1911,0.2524145245552063,2.0,0.2494126859827721
2023-04-24 12:00:00,7662,1929,0.2545027434825897,2.0,0.2517619420516836
2023-04-25 12:00:00,7662,1182,0.15570347011089325,2.0,0.15426781519185592
2023-04-26 12:00:00,7662,1607,0.21182459592819214,2.0,0.20973636126337772
2023-04-27 12:00:00,7662,561,0.07321847975254059,1.0,0.07321848081440877
2023-04-28 12:00:00,7662,1503,0.1961628794670105,1.0,0.1961628817541112
2023-04-29 12:00:00,7662,1174,0.15322370827198029,1.0,0.1532237013834508
2023-04-30 12:00:00,7662,1724,0.22709475457668304,2.0,0.22500652571130253
2023-05-01 12:00:00,7662,1556,0.20308013260364532,1.0,0.20308013573479508
2023-05-02 12:00:00,7662,1906,0.26533541083335876,2.0,0.24876011485251892
2023-05-03 12:00:00,7662,1347,0.17593318223953247,2.0,0.17580266249021143
2023-05-04 12:00:00,7662,2054,0.2722526788711548,2.0,0.2680762203080136
2023-05-05 12:00:00,7662,2220,0.2903941571712494,2.0,0.2897415818324197
2023-05-06 12:00:00,7662,3959,0.5237535834312439,2.0,0.5167058209344818
2023-05-07 12:00:00,7662,3400,0.4487079083919525,2.0,0.44374836857217437
2023-05-08 12:00:00,7662,2925,0.39584964513778687,3.0,0.3817541111981206
2023-05-09 12:00:00,7662,4055,0.5518141388893127,3.0,0.5292351866353433
2023-05-10 12:00:00,7662,4905,0.6592273712158203,3.0,0.6401722787783869
2023-05-11 12:00:00,7662,4679,0.6545288562774658,4.0,0.6106760636909423
2023-05-12 12:00:00,7662,6645,0.9387888312339783,4.0,0.8672670321064996
2023-05-13 12:00:00,7662,5798,0.819368302822113,4.0,0.756721482641608
2023-05-14 12:00:00,7662,5085,0.7118245959281921,4.0,0.663664839467502
2023-05-15 12:00:00,7662,6044,0.8435134291648865,4.0,0.7888279822500652
2023-05-16 12:00:00,7662,5685,0.7778648138046265,3.0,0.7419733750978856
2023-05-17 12:00:00,7662,5335,0.7518924474716187,3.0,0.6962933959801618
2023-05-18 12:00:00,7662,4423,0.6093709468841553,3.0,0.5772644218219786
2023-05-19 12:00:00,7662,3270,0.4457060694694519,3.0,0.4267815191855912
2023-05-20 12:00:00,7662,3062,0.4151657521724701,3.0,0.39963456016705823
2023-05-21 12:00:00,7662,4010,0.5409814715385437,3.0,0.5233620464630645
2023-05-22 12:00:00,7662,3940,0.5415035486221313,3.0,0.5142260506395198
2023-05-23 12:00:00,7662,3711,0.5326285362243652,4.0,0.48433829287392327
2023-05-24 12:00:00,7662,4817,0.6728008389472961,4.0,0.6286870268859306
2023-05-25 12:00:00,7662,5111,0.7094753384590149,3.0,0.6670582093448186
2023-05-26 12:00:00,7662,6626,0.9594100713729858,4.0,0.8647872618115374
2023-05-27 12:00:00,7662,6636,0.9890367984771729,4.0,0.8660924040720438
2023-05-28 12:00:00,7662,6187,0.8931088447570801,4.0,0.8074915165753067
2023-05-29 12:00:00,7662,7114,1.0315845012664795,4.0,0.9284782041242495
2023-05-30 12:00:00,7662,7136,1.098146677017212,4.0,0.9313495170973636
2023-05-31 12:00:00,7662,7428,1.1695380210876465,4.0,0.9694596711041503
2023-06-01 12:00:00,7662,6911,1.1764552593231201,5.0,0.9019838162359697
2023-06-02 12:00:00,7662,7015,1.205298900604248,5.0,0.9155572957452363
2023-06-03 12:00:00,7662,6394,1.1721482276916504,5.0,0.834507961367789
2023-06-04 12:00:00,7662,7342,1.3458627462387085,5.0,0.9582354476637953
2023-06-05 12:00:00,7662,7511,1.4369616508483887,5.0,0.9802923518663534
2023-06-06 12:00:00,7662,7564,1.459671139717102,5.0,0.9872096058470373
2023-06-07 12:00:00,7662,7420,1.3693552017211914,5.0,0.9684155572957452
2023-06-08 12:00:00,7662,7105,1.3305925130844116,5.0,0.9273035760897937
2023-06-09 12:00:00,7662,7144,1.4424432516098022,5.0,0.9323936309057688
2023-06-10 12:00:00,7662,6479,1.304228663444519,5.0,0.8456016705820935
2023-06-11 12:00:00,7662,6954,1.4254764318466187,5.0,0.9075959279561472
2023-06-12 12:00:00,7662,7344,1.5967110395431519,5.0,0.9584964761158966
2023-06-13 12:00:00,7662,7622,1.8234142065048218,5.0,0.9947794309579744
2023-06-14 12:00:00,7662,7626,2.1251630783081055,5.0,0.995301487862177
2023-06-15 12:00:00,7662,7660,2.4955625534057617,5.0,0.9997389715478987
2023-06-16 12:00:00,7662,7633,2.5927956104278564,5.0,0.9962150874445315
2023-06-17 12:00:00,7662,7554,2.4192116260528564,5.0,0.9859044635865309
2023-06-18 12:00:00,7662,7459,2.6131558418273926,5.0,0.9735056121117202
2023-06-19 12:00:00,7662,7662,2.640172243118286,5.0,1.0
2023-06-20 12:00:00,7662,7662,2.7654659748077393,5.0,1.0
2023-06-21 12:00:00,7662,7597,2.740929365158081,5.0,0.9915165753067084
2023-06-22 12:00:00,7662,7626,2.6772382259368896,5.0,0.995301487862177
2023-06-23 12:00:00,7662,7624,2.375358819961548,5.0,0.9950404594100757
2023-06-24 12:00:00,7662,7652,2.4370920658111572,5.0,0.9986948577394936
2023-06-25 12:00:00,7662,7614,2.254502773284912,5.0,0.9937353171495693
2023-06-26 12:00:00,7662,7640,2.2136518955230713,5.0,0.997128687026886
2023-06-27 12:00:00,7662,7541,1.7106499671936035,4.0,0.9842077786478726
2023-06-28 12:00:00,7662,7611,1.69368314743042,5.0,0.9933437744714174
2023-06-29 12:00:00,7662,7479,1.61837637424469,5.0,0.976115896632733
2023-06-30 12:00:00,7662,7224,1.246410846710205,4.0,0.9428347689898199
2023-07-01 12:00:00,7662,6969,1.2170451879501343,4.0,0.9095536413469069
2023-07-02 12:00:00,7662,6669,1.1196815967559814,4.0,0.8703993735317149
2023-07-03 12:00:00,7662,6161,0.98995041847229,4.0,0.8040981466979901
2023-07-04 12:00:00,7662,5671,0.8968937397003174,4.0,0.7401461759331767
2023-07-05 12:00:00,7662,5427,0.8617854118347168,4.0,0.7083007047768207
2023-07-06 12:00:00,7662,4912,0.7572435140609741,3.0,0.6410858783607413
2023-07-07 12:00:00,7662,4212,0.6433046460151672,4.0,0.5497259201252936
2023-07-08 12:00:00,7662,4464,0.6774993538856506,4.0,0.5826155050900548
2023-07-09 12:00:00,7662,5006,0.784651517868042,4.0,0.6533542156095015
2023-07-10 12:00:00,7662,5127,0.8860610723495483,5.0,0.6691464369616288
2023-07-11 12:00:00,7662,5480,0.9896893501281738,5.0,0.7152179587575046
2023-07-12 12:00:00,7662,5546,0.9237796664237976,4.0,0.7238318976768467
2023-07-13 12:00:00,7662,5333,0.9116418957710266,4.0,0.6960323675280605
2023-07-14 12:00:00,7662,5192,0.8201513886451721,3.0,0.6776298616549203
2023-07-15 12:00:00,7662,5085,0.778256356716156,4.0,0.663664839467502
2023-07-16 12:00:00,7662,4882,0.7541111707687378,4.0,0.6371704515792221
2023-07-17 12:00:00,7662,4782,0.735578179359436,3.0,0.6241190289741582
2023-07-18 12:00:00,7662,4672,0.7122161388397217,3.0,0.6097624641085878
2023-07-19 12:00:00,7662,4763,0.724745512008667,3.0,0.621639258679196
2023-07-20 12:00:00,7662,4846,0.7278778553009033,3.0,0.6324719394413991
2023-07-21 12:00:00,7662,4775,0.702297031879425,3.0,0.6232054293918037
2023-07-22 12:00:00,7662,3304,0.4706343114376068,3.0,0.431219002871313
2023-07-23 12:00:00,7662,3372,0.4620203673839569,3.0,0.4400939702427565
2023-07-24 12:00:00,7662,2971,0.4031584560871124,2.0,0.38775776559645003
2023-07-25 12:00:00,7662,3364,0.45301488041877747,3.0,0.43904985643435135
2023-07-26 12:00:00,7662,1735,0.2371443510055542,3.0,0.22644218219785955
2023-07-27 12:00:00,7662,1501,0.2037327140569687,3.0,0.19590185330200993
2023-07-28 12:00:00,7662,3076,0.4173845052719116,2.0,0.40146175933176714
2023-07-29 12:00:00,7662,2876,0.38723570108413696,2.0,0.37535891412163924
2023-07-30 12:00:00,7662,2624,0.3521273732185364,3.0,0.3424693291568781
2023-07-31 12:00:00,7662,1989,0.27473244071006775,2.0,0.259592795614722
2023-08-01 12:00:00,7662,1824,0.24889062345027924,2.0,0.23805794831636648
2023-08-02 12:00:00,7662,1560,0.2075176239013672,2.0,0.20360219263899765
2023-08-03 12:00:00,7662,1240,0.16601409018039703,2.0,0.16183764030279302
2023-08-04 12:00:00,7662,1039,0.13560427725315094,1.0,0.13560428086661447
2023-08-05 12:00:00,7662,1390,0.18245889246463776,2.0,0.18141477421038893
2023-08-06 12:00:00,7662,1098,0.1447402834892273,2.0,0.14330462020360218
2023-08-07 12:00:00,7662,1075,0.14108587801456451,2.0,0.1403027930044375
2023-08-08 12:00:00,7662,1308,0.17462803423404694,2.0,0.1707126076742365
2023-08-09 12:00:00,7662,1877,0.2515009045600891,2.0,0.2449752022970504
2023-08-10 12:00:00,7662,2674,0.35643434524536133,3.0,0.3489950404594101
2023-08-11 12:00:00,7662,1608,0.21769772469997406,2.0,0.20986687548942834
2023-08-12 12:00:00,7662,2061,0.2749934792518616,3.0,0.2689898198903681
2023-08-13 12:00:00,7662,1811,0.23936308920383453,3.0,0.23636126337770816
2023-08-14 12:00:00,7662,2074,0.2866092324256897,3.0,0.27068650482902634
2023-08-15 12:00:00,7662,2546,0.3436439633369446,3.0,0.33228921952492824
2023-08-16 12:00:00,7662,4996,0.6862437725067139,3.0,0.6520490733489951
2023-08-17 12:00:00,7662,3787,0.5485513210296631,3.0,0.49425737405377185
2023-08-18 12:00:00,7662,3062,0.4236491918563843,2.0,0.39963456016705823
2023-08-19 12:00:00,7662,2255,0.3020099103450775,3.0,0.29430957974419214
2023-08-20 12:00:00,7662,2017,0.2735578119754791,3.0,0.2632471939441399
2023-08-21 12:00:00,7662,1744,0.24353954195976257,3.0,0.2276168102323153
2023-08-22 12:00:00,7662,1982,0.294048547744751,3.0,0.25867919603236755
2023-08-23 12:00:00,7662,2018,0.2705560028553009,2.0,0.26337770817019057
2023-08-24 12:00:00,7662,2330,0.34429651498794556,3.0,0.30409814669799007
2023-08-25 12:00:00,7662,2642,0.3811015486717224,3.0,0.3448185852257896
2023-08-26 12:00:00,7662,2818,0.4220830202102661,3.0,0.3677890890107022
2023-08-27 12:00:00,7662,2234,0.30879664421081543,3.0,0.2915687809971287
2023-08-28 12:00:00,7662,2477,0.3496476113796234,3.0,0.3232837379274341
2023-08-29 12:00:00,7662,2363,0.33176717162132263,3.0,0.3084051161576612
2023-08-30 12:00:00,7662,2423,0.33568260073661804,3.0,0.31623596972069956
2023-08-31 12:00:00,7662,2964,0.4031584560871124,3.0,0.38684416601409555
2023-09-01 12:00:00,7662,3828,0.5069172382354736,2.0,0.49960845732184805
2023-09-02 12:00:00,7662,4111,0.5392847657203674,2.0,0.5365439832941791
2023-09-03 12:00:00,7662,4958,0.6734533905982971,3.0,0.6470895327590708
2023-09-04 12:00:00,7662,6222,0.9680240154266357,3.0,0.8120595144870791
2023-09-05 12:00:00,7662,5087,0.7622030973434448,3.0,0.6639258679196033
2023-09-06 12:00:00,7662,7311,1.176324725151062,4.0,0.9541895066562255
2023-09-07 12:00:00,7662,7653,1.421169400215149,4.0,0.9988253719655442
2023-09-08 12:00:00,7662,7654,1.5614721775054932,5.0,0.9989558861915949
2023-09-09 12:00:00,7662,7641,1.791307806968689,5.0,0.9972592012529365
2023-09-10 12:00:00,7662,7654,1.7546333074569702,5.0,0.9989558861915949
2023-09-11 12:00:00,7662,7654,1.668232798576355,5.0,0.9989558861915949
2023-09-12 12:00:00,7662,7654,1.4698512554168701,5.0,0.9989558861915949
2023-09-13 12:00:00,7662,7654,1.4083789587020874,4.0,0.9989558861915949
2023-09-14 12:00:00,7662,7654,1.2755155563354492,3.0,0.9989558861915949
2023-09-15 12:00:00,7662,7621,1.2008613348007202,3.0,0.9946489167319238
2023-09-16 12:00:00,7662,7594,1.1780214309692383,3.0,0.9911250326285566
2023-09-17 12:00:00,7662,7241,1.0723048448562622,3.0,0.9450535108326807
2023-09-18 12:00:00,7662,7411,1.0810493230819702,3.0,0.9672409292612895
2023-09-19 12:00:00,7662,6663,0.9185591340065002,2.0,0.8696162881754111
2023-09-20 12:00:00,7662,6423,0.9015922546386719,3.0,0.8382928739232577
2023-09-21 12:00:00,7662,5658,0.7983555197715759,2.0,0.7384494909945184
2023-09-22 12:00:00,7662,4275,0.5716522932052612,2.0,0.5579483163664839
2023-09-23 12:00:00,7662,3718,0.5030018091201782,2.0,0.48525189245627776
2023-09-24 12:00:00,7662,3647,0.4954319894313812,2.0,0.4759853824066823
2023-09-25 12:00:00,7662,4503,0.6188984513282776,2.0,0.5877055599060298
2023-09-26 12:00:00,7662,3616,0.5099191069602966,2.0,0.4719394413991125
2023-09-27 12:00:00,7662,3242,0.46136778593063354,2.0,0.4231271208561733
2023-09-28 12:00:00,7662,2750,0.36034977436065674,2.0,0.3589141216392587
2023-09-29 12:00:00,7662,3129,0.4564082622528076,2.0,0.4083790133124511
2023-09-30 12:00:00,7662,2931,0.399243026971817,2.0,0.3825371965544244
2023-10-01 12:00:00,7662,3424,0.553510844707489,2.0,0.4468807099973897
2023-10-02 12:00:00,7662,3668,0.5385016798973083,2.0,0.47872618115374577
2023-10-03 12:00:00,7662,3580,0.5279300212860107,2.0,0.46724092926128946
2023-10-04 12:00:00,7662,2724,0.3688332140445709,2.0,0.35552075176194203
2023-10-05 12:00:00,7662,3021,0.41751500964164734,2.0,0.39428347689898197
2023-10-06 12:00:00,7662,2937,0.4151657521724701,2.0,0.38332028191072826
2023-10-07 12:00:00,7662,2986,0.3942834734916687,2.0,0.3897154789872096
2023-10-08 12:00:00,7662,4720,0.7037327289581299,2.0,0.6160271469590185
2023-10-09 12:00:00,7662,5256,0.7361002564430237,2.0,0.6859827721221613
2023-10-10 12:00:00,7662,6181,0.95732182264328,2.0,0.8067084312190028
2023-10-11 12:00:00,7662,6509,1.0217958688735962,2.0,0.8495170973636126
2023-10-12 12:00:00,7662,6315,0.979770302772522,3.0,0.8241973375097885
2023-10-13 12:00:00,7662,6777,1.060558557510376,2.0,0.884494909945184
2023-10-14 12:00:00,7662,6354,0.9584964513778687,2.0,0.8292873923257635
2023-10-15 12:00:00,7662,4994,0.7192639112472534,2.0,0.6517880448968938
2023-10-16 12:00:00,7662,6123,0.867136538028717,2.0,0.7991386061080658
2023-10-17 12:00:00,7662,5405,0.7487601041793823,2.0,0.7054293918037066
2023-10-18 12:00:00,7662,5084,0.6959018707275391,2.0,0.6635343252414513
2023-10-19 12:00:00,7662,5461,0.7915687561035156,2.0,0.7127381884625424
2023-10-20 12:00:00,7662,5230,0.7149569392204285,2.0,0.6825894022448447
2023-10-21 12:00:00,7662,6020,0.8117985129356384,2.0,0.7856956408248499
2023-10-22 12:00:00,7662,5173,0.6827199459075928,2.0,0.6751500913599582
2023-10-23 12:00:00,7662,5123,0.6690159440040588,2.0,0.6686243800574263
2023-10-24 12:00:00,7662,5942,0.8039676547050476,2.0,0.7755155311929001
2023-10-25 12:00:00,7662,5730,0.7683372497558594,2.0,0.7478465152701644
2023-10-26 12:00:00,7662,6580,0.8871051669120789,2.0,0.858783607413208
2023-10-27 12:00:00,7662,6706,0.9102061986923218,2.0,0.8752283998955886
2023-10-28 12:00:00,7662,6791,0.9176455140113831,2.0,0.886322109109893
2023-10-29 12:00:00,7662,6328,0.8573479652404785,2.0,0.8258940224484469
2023-10-30 12:00:00,7662,6680,0.8961106538772583,2.0,0.871835030018272
2023-10-31 12:00:00,7662,6351,0.853954553604126,2.0,0.8288958496476115
2023-11-01 12:00:00,7662,6631,0.8858000636100769,2.0,0.8654398329417906
2023-11-02 12:00:00,7662,6526,0.8797963857650757,2.0,0.8517358392064736
2023-11-03 12:00:00,7662,6537,0.8869746923446655,2.0,0.8531714956930305
2023-11-04 12:00:00,7662,6149,0.8282432556152344,2.0,0.8025319759853824
2023-11-05 12:00:00,7662,5318,0.7203080058097839,2.0,0.694074654137301
2023-11-06 12:00:00,7662,5149,0.7030801177024841,2.0,0.6720177499347428
2023-11-07 12:00:00,7662,4702,0.6362568736076355,2.0,0.613677890890107
2023-11-08 12:00:00,7662,3691,0.4921691417694092,2.0,0.48172800835291046
2023-11-09 12:00:00,7662,3545,0.4705037772655487,2.0,0.4626729313495171
2023-11-10 12:00:00,7662,3031,0.4039415419101715,2.0,0.3955886191594884
2023-11-11 12:00:00,7662,3132,0.42260506749153137,2.0,0.40877055599060297
2023-11-12 12:00:00,7662,2589,0.352649450302124,2.0,0.33790133124510574
2023-11-13 12:00:00,7662,3276,0.43787524104118347,2.0,0.42756460454189504
2023-11-14 12:00:00,7662,2931,0.3906290829181671,2.0,0.3825371965544244
2023-11-15 12:00:00,7662,2790,0.36909422278404236,2.0,0.36413469068128423
2023-11-16 12:00:00,7662,2486,0.32550248503685,2.0,0.32445836596188987
2023-11-17 12:00:00,7662,2423,0.3172800838947296,2.0,0.31623596972069956
2023-11-18 12:00:00,7662,2501,0.33372488617897034,2.0,0.32641607935264944
2023-11-19 12:00:00,7662,2951,0.3877577781677246,2.0,0.3851474810754372
2023-11-20 12:00:00,7662,3563,0.47376665472984314,2.0,0.4650221874184286
2023-11-21 12:00:00,7662,3307,0.4607152044773102,2.0,0.4316105455494649
2023-11-22 12:00:00,7662,2310,0.30709996819496155,2.0,0.3014878621769773
2023-11-23 12:00:00,7662,2897,0.39193421602249146,2.0,0.3780997128687027
2023-11-24 12:00:00,7662,2730,0.3657008707523346,2.0,0.35630383711824587
2023-11-25 12:00:00,7662,2977,0.3950665593147278,2.0,0.38854085095275387
2023-11-26 12:00:00,7662,3028,0.39754632115364075,2.0,0.39519707648133645
2023-11-27 12:00:00,7662,2833,0.38149309158325195,2.0,0.36974680240146174
2023-11-28 12:00:00,7662,2650,0.3561733365058899,2.0,0.34586269903419475
2023-11-29 12:00:00,7662,2922,0.39363089203834534,2.0,0.3813625685199687
2023-11-30 12:00:00,7662,2527,0.33476898074150085,2.0,0.3298094492299661
2023-12-01 12:00:00,7662,1641,0.21508744359016418,2.0,0.21417384494909944
2023-12-02 12:00:00,7662,1433,0.18807099759578705,2.0,0.18702688593056643
2023-12-03 12:00:00,7662,1516,0.19785957038402557,1.0,0.19785956669276952
2023-12-04 12:00:00,7662,1712,0.22344034910202026,1.0,0.22344035499869486
2023-12-05 12:00:00,7662,1835,0.2409292608499527,2.0,0.23949360480292353
2023-12-06 12:00:00,7662,1565,0.21064996719360352,2.0,0.20425476376925084
2023-12-07 12:00:00,7662,2806,0.3713129758834839,2.0,0.3662229182980945
2023-12-08 12:00:00,7662,1751,0.230488121509552,2.0,0.2285304098146698
2023-12-09 12:00:00,7662,2199,0.2931349575519562,2.0,0.2870007830853563
2023-12-10 12:00:00,7662,2571,0.3425998389720917,2.0,0.33555207517619423
2023-12-11 12:00:00,7662,3074,0.409292608499527,2.0,0.4012007308796659
2023-12-12 12:00:00,7662,3230,0.4505351185798645,2.0,0.42156095014356565
2023-12-13 12:00:00,7662,3219,0.4646306335926056,2.0,0.4201252936570086
2023-12-14 12:00:00,7662,2947,0.3911511301994324,2.0,0.3846254241712347
2023-12-15 12:00:00,7662,2045,0.27642911672592163,2.0,0.2669015922735578
2023-12-16 12:00:00,7662,1604,0.24967370927333832,2.0,0.2093448185852258
2023-12-17 12:00:00,7662,1812,0.2597233057022095,2.0,0.2364917776037588
2023-12-18 12:00:00,7662,2222,0.3285042941570282,2.0,0.290002610284521
2023-12-19 12:00:00,7662,5531,0.775254487991333,2.0,0.7218741842860872
2023-12-20 12:00:00,7662,5246,0.7650743722915649,2.0,0.6846776298616549
2023-12-21 12:00:00,7662,3774,0.562907874584198,3.0,0.4925606891151135
2023-12-22 12:00:00,7662,4933,0.6823284029960632,2.0,0.6438266771078047
2023-12-23 12:00:00,7662,3258,0.5005220770835876,3.0,0.42521534847298353
2023-12-24 12:00:00,7662,5738,0.8016183972358704,2.0,0.7488906290785695
2023-12-25 12:00:00,7662,5430,0.7769511938095093,2.0,0.7086922474549726
2023-12-26 12:00:00,7662,6170,0.8831897974014282,2.0,0.8052727747324459
2023-12-27 12:00:00,7662,5798,0.8052727580070496,2.0,0.756721482641608
2023-12-28 12:00:00,7662,6333,0.877186119556427,2.0,0.8265465935787001
2023-12-29 12:00:00,7662,5870,0.7907856702804565,2.0,0.766118506917254
2023-12-30 12:00:00,7662,6172,0.8446880578994751,2.0,0.8055338031845471
2023-12-31 12:00:00,7662,5985,0.8239362835884094,2.0,0.7811276429130776
2024-01-01 12:00:00,7662,6108,0.8253719806671143,2.0,0.7971808927173062
2024-01-02 12:00:00,7662,6632,0.8981989026069641,2.0,0.8655703471678413
2024-01-03 12:00:00,7662,6479,0.8700078129768372,2.0,0.8456016705820935
2024-01-04 12:00:00,7662,5638,0.7633777260780334,2.0,0.7358392064735056
2024-01-05 12:00:00,7662,5298,0.7178282141685486,2.0,0.6914643696162882
